回答url,页码,评论作者,作者性别,评论内容,作者主页,作者头像,评论时间,评论级别,点赞数,IP属地
https://www.zhihu.com/answer/318608870,1,庞小白,男,<p>是关键差别。有属性的语言也不算少，比如gobj硬是用Ｃ实现了属性</p>,https://www.zhihu.com/people/pcj203,https://pic1.zhimg.com/v2-04e38a7460bd78a8620e1b2ac5b33ec5.jpg?source=06d4cd63,2019-02-20 16:07:18,一级评论,0,
https://www.zhihu.com/answer/37713947,1,织光Vincula,女,xml可读性哪里比json好了,https://www.zhihu.com/people/chatgpt-82-28,https://pic1.zhimg.com/v2-b41914435a6a75d52bc5da27f010ab13.jpg?source=06d4cd63,2024-07-21 18:27:25,一级评论,0,重庆
https://www.zhihu.com/answer/31265555,1,鲁哈花,男,vtdxml，完胜dom和sax,https://www.zhihu.com/people/lu-ha-hua,https://picx.zhimg.com/ecfa3a89c645daad632756187ea1c4e4.jpg?source=06d4cd63,2015-01-26 22:55:13,一级评论,0,
https://www.zhihu.com/answer/338252420,1,龙哥哥,未知,<p>现在可以再做个使用总结了。老实说，用json写UI配置，非常累人，表面看没有尾层结束标记很简洁，事实上嵌套层多后，你根本无法分清楚层次，在修改和添加控件的时候，很容易出错，既是格式化你也很难检查插入点在什么位置。所以，xml的确更适合描述UI这种多层嵌套的，虽然可以用json替代，但它不利于视图配置修改，一定要试试造ui轮子，不要理所当然认为json可替代就好用。</p>,https://www.zhihu.com/people/long-ge-ge-38-69,https://picx.zhimg.com/3385389d9eb77f9bae8f7262fbe87ad5.jpg?source=06d4cd63,2018-03-14 11:03:00,一级评论,8,
https://www.zhihu.com/answer/338252420,1,凉月千寻,未知,[思考]为什么不写个专用的ui设计器用来输出json,https://www.zhihu.com/people/liang-yue-qian-xun,https://pic1.zhimg.com/8f194c6a1fd6e9202853a5c11630268c.jpg?source=06d4cd63,2022-12-20 00:34:23,二级评论,1,江苏
https://www.zhihu.com/answer/338252420,1,迦南地,未知,<p>所以还是xml 更适合人类阅读。如果全部是机器阅读还是json更好用？</p>,https://www.zhihu.com/people/jianan-65,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-03-30 22:45:20,一级评论,0,
https://www.zhihu.com/answer/338252420,1,任卫,男,适合人类阅读，现在应该让yaml toml加入战场,https://www.zhihu.com/people/ren-wei-60,https://pica.zhimg.com/v2-aaf330e5bf04e04f36da6a440f211aaa.jpg?source=06d4cd63,2021-02-09 12:27:14,二级评论,0,
https://www.zhihu.com/answer/338252420,1,hyefon,男,哈哈哈,https://www.zhihu.com/people/hyefon,https://picx.zhimg.com/v2-4a6c88301635c2b8f4c27ee6d23c24e5.jpg?source=06d4cd63,2019-02-14 23:59:49,一级评论,0,
https://www.zhihu.com/answer/3200773382,1,早乙女瑞穂,女,XML确实是大炮，只不过是一战的克虏伯炮…[惊喜],https://www.zhihu.com/people/jerrywdlee,https://pic1.zhimg.com/0acf16086.jpg?source=06d4cd63,2024-04-01 14:46:36,一级评论,3,日本
https://www.zhihu.com/answer/3200773382,1,吓死隔壁老王了,未知,[思考][思考][思考]毛毛虫的认知里，只有长宽。复杂的维度他们理解不了,https://www.zhihu.com/people/xia-si-ge-bi-lao-wang-liao,https://pic1.zhimg.com/v2-8c249a154157898669408b0918bc4ae6.jpg?source=06d4cd63,2023-09-07 12:29:26,一级评论,0,重庆
https://www.zhihu.com/answer/3200773382,1,腹黑小太阳,未知,linus：对对对，正是在下,https://www.zhihu.com/people/fu-hei-xiao-tai-yang,https://picx.zhimg.com/v2-9abd8ae893f98455d43ef122b54a6476.jpg?source=06d4cd63,2024-04-01 07:56:49,二级评论,1,湖南
https://www.zhihu.com/answer/37985602,1,飞翔正义,未知,<p>本来想说什么客户对这点流量这么敏感，一看是2015年初</p>,https://www.zhihu.com/people/fei-xiang-zheng-yi,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2017-06-29 17:59:14,一级评论,5,
https://www.zhihu.com/answer/37985602,1,LingX,未知,xml的格式这么冗余，应该很容易用symbol table压缩的，会大一些，但压缩完应该多10%以内吧，不严肃的猜测,https://www.zhihu.com/people/lingx,https://picx.zhimg.com/fbf51e9e3.jpg?source=06d4cd63,2015-10-16 16:46:34,一级评论,1,
https://www.zhihu.com/answer/37985602,1,黄未铭,男,请问有具体分析这个耗流量的比较吗？,https://www.zhihu.com/people/huang-wei-ming-39,https://pica.zhimg.com/6f5f78ba7.jpg?source=06d4cd63,2015-09-16 23:45:30,一级评论,0,
https://www.zhihu.com/answer/37985602,1,机智的土豪,男,同样的数据，看json和xml的构成形式，就知道耗流量了。,https://www.zhihu.com/people/moshihao,https://picx.zhimg.com/49e871d7b.jpg?source=06d4cd63,2015-09-22 22:50:40,二级评论,0,
https://www.zhihu.com/answer/37985602,1,mapgrep,男,压缩之后差距没多大。即使是对json来说空间也不是卖点，需要省空间的话就选其他格式了,https://www.zhihu.com/people/mapgrep,https://picx.zhimg.com/v2-f94c2079d5737ffc05d8af4d7bda8110.jpg?source=06d4cd63,2015-10-16 16:36:22,二级评论,0,
https://www.zhihu.com/answer/37985602,1,xxxx,未知,分隔符格式协议表示不服,https://www.zhihu.com/people/xxxx-35-88,https://pica.zhimg.com/v2-3114a7b15692691f2f03a54f69744ede.jpg?source=06d4cd63,2017-11-12 10:16:58,一级评论,0,
https://www.zhihu.com/answer/37985602,1,知乎用户8oeBFb,女,直接看到的区别就是 xml 的节点名要写两遍，如 &lt;Node&gt;Value&lt;/Node&gt;。,https://www.zhihu.com/people/550771955,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2016-10-11 16:25:08,一级评论,0,
https://www.zhihu.com/answer/261801847,1,Simba Wu,男,描述结构的是dtd和xsd,https://www.zhihu.com/people/siying-wu,https://picx.zhimg.com/565015c8c.jpg?source=06d4cd63,2018-10-26 13:11:11,一级评论,0,
https://www.zhihu.com/answer/261801847,1,hyefon,男,xsd不正是xml么！,https://www.zhihu.com/people/hyefon,https://pica.zhimg.com/v2-4a6c88301635c2b8f4c27ee6d23c24e5.jpg?source=06d4cd63,2019-02-15 00:01:30,二级评论,0,
https://www.zhihu.com/answer/3464720896,1,草原上唱山歌,男,十年前，XML是主要的数据交换格式。它的出现，尤如一股清新的空气，以及令人惊喜的 SGML（标准通用标记语言），是一个巨大的进步。它使人们能够做到以 前想都不敢想的事情，比如通过HTTP连接交换微软Office文档，你的周围布满 XML 文档，你很容易忽略这把“互联网瑞士军刀”的重要性。 ,https://www.zhihu.com/people/liqingming,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-13 17:36:06,一级评论,1,上海
https://www.zhihu.com/answer/3464720896,1,可少,男,<p>这篇文章是2014年写的吧[惊喜]</p>,https://www.zhihu.com/people/keshao,https://picx.zhimg.com/55e556200a1e59664558b212ba44faf5.jpg?source=06d4cd63,2024-04-14 11:35:38,一级评论,2,湖南
https://www.zhihu.com/answer/97876325,1,知乎用户RGao9G,女,xml和json在占用空间上的差距并没有大到离谱。一般来说两个文档都是dom方式整体解读，json描述相同数据所需的层次要略深一点，相比来说解析差异不大。xml还有个流式读取方案sax,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-01 19:43:56,一级评论,0,安徽
https://www.zhihu.com/answer/38034619,1,tajok,男,莫名觉得这是最好的答案。。,https://www.zhihu.com/people/taojian-jou,https://picx.zhimg.com/v2-aedc195d9973601d8fa28430330322d3.jpg?source=06d4cd63,2015-10-17 09:38:51,一级评论,1,
https://www.zhihu.com/answer/38034619,1,海棠头场雪,男,是这样的。xml括号太多了。,https://www.zhihu.com/people/huAmy,https://pic1.zhimg.com/cfa2a1960104f142e8a5e6390ed1d16c.jpg?source=06d4cd63,2015-10-26 15:06:46,一级评论,0,
https://www.zhihu.com/answer/3168454839,1,linlol,未知,你的配置是有多大[捂脸],https://www.zhihu.com/people/linlol-43,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-16 21:40:35,一级评论,10,上海
https://www.zhihu.com/answer/3168454839,1,无业,未知,以前256M的机器解析20万个节点的xml都毫无压力,https://www.zhihu.com/people/wu-ming-13-69,https://picx.zhimg.com/v2-cc801a54b2461149dc9e882763bc1ddb.jpg?source=06d4cd63,2023-08-17 00:22:59,一级评论,6,北京
https://www.zhihu.com/answer/3168454839,1,123456,未知,配置文件内存都装不下，你咋配啊,https://www.zhihu.com/people/123456-3-29-71,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-18 18:26:36,一级评论,6,山东
https://www.zhihu.com/answer/3168454839,1,锤镰帮无所畏惧,男,都在内存里了，用什么结构还重要么[大笑],https://www.zhihu.com/people/wang-ming-gao-76,https://pic1.zhimg.com/v2-87156a439bcde35df29a8b61689a3c29.jpg?source=06d4cd63,2023-08-16 20:50:58,一级评论,6,上海
https://www.zhihu.com/answer/3168454839,1,鸺鹠不吃鱼,未知,你知道xml与JSON最大的差别是啥吗？<br>xml没有数组,https://www.zhihu.com/people/wang-min-23-53,https://picx.zhimg.com/v2-0f3f54be718005b6d6dc3a5356d34cb1.jpg?source=06d4cd63,2023-08-17 11:59:22,一级评论,3,浙江
https://www.zhihu.com/answer/3168454839,1,是梅梅的教主mua,男,就是呀，少了一个如此重要的结构。而 json 对多行字符串不太友好，得用转义字符，yaml 的话倒是可以随便写，甚至简单的对象和数组可以按 json 的方式写在一行[可怜],https://www.zhihu.com/people/shi-er-yi-duo-luo-tian-shi-26,https://pic1.zhimg.com/v2-583e166fc9aca5d77d31edf183d05bbc.jpg?source=06d4cd63,2023-08-17 19:20:40,二级评论,0,上海
https://www.zhihu.com/answer/3168454839,1,彼岸,未知,<p>&lt;a&gt;</p><p>&lt;b1&gt;&lt;/b1&gt;</p><p>&lt;b2&gt;&lt;/b2&gt;</p><p>&lt;/a&gt;</p><p>这不是数组吗[思考]，真正没有数组的是ini那种配置文件</p>,https://www.zhihu.com/people/chen-sha-sha-13-92,https://picx.zhimg.com/v2-caedc2aa25cf3acf6c310aa5bee3969c.jpg?source=06d4cd63,2023-09-14 18:49:00,二级评论,4,广东
https://www.zhihu.com/answer/3168454839,1,黑猫,男,<p>你这是几十个 G 的配置文件吗？</p>,https://www.zhihu.com/people/meowtec,https://picx.zhimg.com/543d8e824e9a77a86350825f7d036df9.jpg?source=06d4cd63,2023-08-16 23:21:16,一级评论,1,浙江
https://www.zhihu.com/answer/3168454839,1,好奇喵,男,巧了，我这有个全xml配置的项目，可以跑在2g内存的Windows server上。,https://www.zhihu.com/people/softworks,https://pic1.zhimg.com/v2-d78b8ba74fe5c60e536159b944f15ad4.jpg?source=06d4cd63,2024-02-05 13:33:26,一级评论,1,安徽
https://www.zhihu.com/answer/3168454839,1,你猜,男,2g内存跑Windows[尴尬]<br>你也是个折腾帝啊。,https://www.zhihu.com/people/jiang-hong-wei-93-2,https://pic1.zhimg.com/v2-78c9f007b28b84902b59e418f8bf21a9.jpg?source=06d4cd63,2024-02-20 15:23:31,二级评论,0,新疆
https://www.zhihu.com/answer/3168454839,1,好奇喵,男,<p>几十M内存就能跑Windows，2G算大内存了。[大笑]</p>,https://www.zhihu.com/people/softworks,https://picx.zhimg.com/v2-d78b8ba74fe5c60e536159b944f15ad4.jpg?source=06d4cd63,2024-02-26 18:17:18,二级评论,0,安徽
https://www.zhihu.com/answer/3168454839,1,一个普通的中学生,未知,JSON 和xml 有什么不一样？你还要把节点名存下来不成[思考],https://www.zhihu.com/people/yi-ge-pu-tong-de-zhong-xue-sheng-80,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-10-07 23:57:14,一级评论,1,广东
https://www.zhihu.com/answer/3168454839,1,黑风白雨,未知,<p>XML最大的优势是容错，为一个没卵用的特性消耗了几倍内存。</p>,https://www.zhihu.com/people/hei-feng-bai-yu-93,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-18 17:56:13,一级评论,1,山西
https://www.zhihu.com/answer/3168454839,1,Acoris,男,64G内存解析不完XML，你用的是Java吧？,https://www.zhihu.com/people/luo-ying-liang-39,https://picx.zhimg.com/v2-a529ac9bbd9f0a1ce282868bb316c414.jpg?source=06d4cd63,2024-06-06 19:39:30,一级评论,0,广西
https://www.zhihu.com/answer/3168454839,1,风吹沙草,男,9494，这就是我申请了一块4090显卡的原因,https://www.zhihu.com/people/shan-dian-yi-si-yi-hu-jiu-24,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-08 03:33:51,一级评论,0,广东
https://www.zhihu.com/answer/3168454839,1,叫我小江,男,3 百万字的网络小说才。。。,https://www.zhihu.com/people/25-13-58-49-67,https://picx.zhimg.com/v2-5fc67a2efe2e8f52b40fac8a80da1442.jpg?source=06d4cd63,2024-04-03 01:51:13,一级评论,0,湖南
https://www.zhihu.com/answer/3168454839,1,zhanggame,未知,夸张了，我们支持tps一万以上的售票业务接口就是用iis跑的.net 的soap协议，十几年了也没见占用多少内存,https://www.zhihu.com/people/zhanggame,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-02 12:28:07,一级评论,0,北京
https://www.zhihu.com/answer/3168454839,1,飞翔的蜗牛,男,<p>我这边有个项目弄了个xml配置，但是实际运行的时候是编译成二进制。</p>,https://www.zhihu.com/people/hamiplay,https://picx.zhimg.com/v2-2d76146f018a53d950da928d5d9eae1f.jpg?source=06d4cd63,2024-03-18 23:57:26,一级评论,0,广东
https://www.zhihu.com/answer/3168454839,1,阿松,男,XML太笨拙，太冗余了。不知道谁搞这么个玩意出来,https://www.zhihu.com/people/a-song-61,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-01-31 12:55:44,一级评论,0,广东
https://www.zhihu.com/answer/3168454839,1,lym,未知,所以我们用prototype,https://www.zhihu.com/people/lym-76-92,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-11-10 22:13:32,一级评论,0,北京
https://www.zhihu.com/answer/3168454839,1,Kelly Mao,男,<p>一样得内容你贴一下文本看大小就知道了，对应得应该就是流量</p>,https://www.zhihu.com/people/kelly-mao,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-11-10 16:57:30,一级评论,0,浙江
https://www.zhihu.com/answer/3168454839,1,高东之,未知,<p>我估计是说解析，很久以前用过一个解析的框架，记得有可能爆内存</p>,https://www.zhihu.com/people/gao-dong-zhi-12,https://pic1.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-11-10 21:57:16,二级评论,0,广东
https://www.zhihu.com/answer/3168454839,1,舒逸飞,未知,"用Dom解析占内存,<br>用SAx/stax不占内存",https://www.zhihu.com/people/shu-yi-fei-43-81,https://pic1.zhimg.com/v2-ccb113b33a44de04e53f278be0ca1f70.jpg?source=06d4cd63,2023-09-29 21:12:24,一级评论,0,陕西
https://www.zhihu.com/answer/3168454839,1,彼岸,未知,<p>xml纯文本而已，能耗多少内存[思考]</p>,https://www.zhihu.com/people/chen-sha-sha-13-92,https://pic1.zhimg.com/v2-caedc2aa25cf3acf6c310aa5bee3969c.jpg?source=06d4cd63,2023-09-14 18:50:12,一级评论,0,广东
https://www.zhihu.com/answer/3168454839,1,一只蹄髈,男,[好奇]什么应用场景,https://www.zhihu.com/people/bai-dong-jie,https://picx.zhimg.com/v2-05d173ba0f572000a86adde428500ac0.jpg?source=06d4cd63,2023-08-16 18:58:52,一级评论,0,上海
https://www.zhihu.com/answer/3171567271,1,不配拥有用户名,男,<p>我也没觉得 &lt;w:t&gt; 这种好到哪里去</p>,https://www.zhihu.com/people/xiao-dong-bei-53,https://pic1.zhimg.com/v2-0871c797b636c2fa600e64bdbef6aefa.jpg?source=06d4cd63,2023-08-18 16:12:56,一级评论,0,北京
https://www.zhihu.com/answer/676058924,1,可以不用真名吗,未知,<p>高端H</p>,https://www.zhihu.com/people/ke-yi-bu-yong-zhen-ming-ma-14,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2020-10-14 12:34:16,一级评论,0,
https://www.zhihu.com/answer/31299020,1,zou jack,男,"json has schema too... <a href=""http://link.zhihu.com/?target=http%3A//json-schema.org/"" class="" external"" target=""_blank"" rel=""nofollow noreferrer""><span class=""invisible"">http://</span><span class=""visible"">json-schema.org/</span><span class=""invisible""></span></a>",https://www.zhihu.com/people/zou-jack-44,https://picx.zhimg.com/64728fb40.jpg?source=06d4cd63,2015-01-29 10:01:13,一级评论,0,
https://www.zhihu.com/answer/31252440,1,abei,男,json不支持注释，做配置文件有点扯,https://www.zhihu.com/people/xumingmingv,https://pic1.zhimg.com/7197e1b8e.jpg?source=06d4cd63,2015-01-20 21:29:38,一级评论,3,
https://www.zhihu.com/answer/31252440,1,hu hu,男,排版才真的会影响可读性,https://www.zhihu.com/people/hu-hu-68,https://picx.zhimg.com/c9fc23a64.jpg?source=06d4cd63,2014-10-03 08:59:04,一级评论,1,
https://www.zhihu.com/answer/31252440,1,黑暗天使,男,多好的排版也未必能挽救各种括号的嵌套,https://www.zhihu.com/people/phospher,https://pica.zhimg.com/v2-31b864494b2a78212d243c43ff7bc895.jpg?source=06d4cd63,2014-10-03 10:28:24,二级评论,0,
https://www.zhihu.com/answer/31252440,1,Jonas Yang,未知,你的json配置文件，不能写注释(不符合json标准)。ide支持差。还嘴硬。,https://www.zhihu.com/people/jonas-yang,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2015-01-20 21:04:55,二级评论,1,
https://www.zhihu.com/answer/31252440,1,知乎用户V6h62L,女,配置文件这部分，也要被DSL取代了,https://www.zhihu.com/people/patrick-ho,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2015-01-24 20:51:14,一级评论,0,
https://www.zhihu.com/answer/31244941,1,Testflight,男,现在protobuf使用有这么广？,https://www.zhihu.com/people/testflight,https://pica.zhimg.com/v2-c7f24b89068874b4f2ee92f45287611d.jpg?source=06d4cd63,2015-10-18 12:50:33,一级评论,0,
https://www.zhihu.com/answer/31244941,1,扼杀黑暗,男,有,https://www.zhihu.com/people/darklooter,https://picx.zhimg.com/6ee974898.jpg?source=06d4cd63,2015-10-20 12:07:33,二级评论,0,
https://www.zhihu.com/answer/31244941,1,客观评论员,男,各有优劣吧,https://www.zhihu.com/people/ke-guan-ping-lun-yuan,https://pic1.zhimg.com/a8f88c1d3d8a2d510bac74bb9c11152c.jpg?source=06d4cd63,2016-01-08 11:03:33,一级评论,0,
https://www.zhihu.com/answer/3165241119,1,小摩托,未知,问下，你最后贴的这一段json是标准支持的吗？还是你自己搞得语法扩展？,https://www.zhihu.com/people/qian-mu-10-63,https://pica.zhimg.com/v2-759c7d83b01ec1882bbc9deb3d16cdaa.jpg?source=06d4cd63,2023-08-26 23:12:37,一级评论,3,江苏
https://www.zhihu.com/answer/3165241119,1,yuanronghhh,男,"这个是语法自己写的，标准应该不会加入，具体见我的另一个回答吧。<br><br><a href=""https://www.zhihu.com/answer/3146294608"" class=""internal""><span class=""invisible"">https://www.</span><span class=""visible"">zhihu.com/answer/314629</span><span class=""invisible"">4608</span><span class=""ellipsis""></span></a>",https://www.zhihu.com/people/yuanronghhh,https://picx.zhimg.com/v2-17d82cf44cb0ef7ab5f011da4c3bce70.jpg?source=06d4cd63,2023-08-27 20:22:01,二级评论,0,广东
https://www.zhihu.com/answer/3165241119,1,Frodez,男,标准不支持这个。,https://www.zhihu.com/people/Frodez-zhihu,https://pic1.zhimg.com/v2-0a3a454eccf264765d70506a21cb8c88.jpg?source=06d4cd63,2023-09-29 08:32:11,二级评论,3,重庆
https://www.zhihu.com/answer/3165241119,1,momo,女,然而对ui 描述文件， 基本还都是xml， json 就是不适合,https://www.zhihu.com/people/momo-57-22-66-32,https://picx.zhimg.com/v2-eb88f7e3e150e36b8b256370d17a5c08.jpg?source=06d4cd63,2024-06-15 11:06:38,一级评论,0,北京
https://www.zhihu.com/answer/3165241119,1,杨树,男,其实可以用ts的.d.ts文件,https://www.zhihu.com/people/yang-shu-49-7,https://pic1.zhimg.com/v2-2f4dd794ec8a9a805de2d92aff1858be.jpg?source=06d4cd63,2024-04-09 19:45:22,一级评论,0,北京
https://www.zhihu.com/answer/3165241119,1,吴桂,男,看不懂，你这样写个新语法，和 xml 的 sax 解析方式，无论功能还是性能，有什么决定性优势吗？[思考],https://www.zhihu.com/people/xiao-wu-gui-61,https://picx.zhimg.com/v2-94ba1f557a9e90b7e3c4297027231e10.jpg?source=06d4cd63,2023-10-04 10:16:09,一级评论,0,广东
https://www.zhihu.com/answer/3165241119,1,脱落酸,未知,这里是把尖括号当做属性，大括号当做子列表了呀<br>对应的原生json的设计是不是等价为大括号当属性，加一个children[]当子列表,https://www.zhihu.com/people/tuo-luo-suan-7,https://pic1.zhimg.com/v2-6e036e0cd3ca5f3ace8d2aec7ca1d508.jpg?source=06d4cd63,2023-09-29 20:56:29,一级评论,0,北京
https://www.zhihu.com/answer/3165241119,1,谭九鼎,男,json的字符串要加引号,https://www.zhihu.com/people/tan-jiu-ding,https://pica.zhimg.com/v2-a7ecdc59666a7a6ad4f377b2eb04f7fd.jpg?source=06d4cd63,2023-08-14 20:55:33,一级评论,0,江苏
https://www.zhihu.com/answer/3199180516,1,知乎用户RGao9G,女,啊？SOAP不..挺好的么..,https://www.zhihu.com/people/monobit,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-03-30 18:28:02,一级评论,0,山东
https://www.zhihu.com/answer/3199180516,1,残风,男,soap要拼xml样本文件，手工拼很累，软件拼那就很麻烦，有一点错误就协议层请求失败，没法业务层返回错误信息。反正怎么用都不爽…[捂嘴],https://www.zhihu.com/people/bleakwind,https://picx.zhimg.com/v2-be65eef70336f9e4eb7b1706e6083469.jpg?source=06d4cd63,2024-04-18 19:04:41,二级评论,0,浙江
https://www.zhihu.com/answer/3199180516,1,知無不言,男,可以使用wsimpot指令下載別人寫好的WSDL服務，能少拼一點,https://www.zhihu.com/people/jiang-wei-cheng-74-30,https://picx.zhimg.com/v2-c8aca2d2d9fc2cd815bdcca4f042849a.jpg?source=06d4cd63,2024-04-25 12:22:23,二级评论,0,中国台湾
https://www.zhihu.com/answer/3458986439,1,NateScarlet,男,<p>有 JSONSchema</p>,https://www.zhihu.com/people/NateScarlet,https://picx.zhimg.com/v2-5466eef05d62c3c53daf6b86f54d666f.jpg?source=06d4cd63,2024-04-09 22:46:36,一级评论,0,北京
https://www.zhihu.com/answer/3458986439,1,darwin2048,未知,孤陋寡闻了,https://www.zhihu.com/people/darwin2048,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2024-04-09 23:26:06,二级评论,0,北京
https://www.zhihu.com/answer/3458986439,1,杨树,男,格式没有说明？数据类型？,https://www.zhihu.com/people/yang-shu-49-7,https://picx.zhimg.com/v2-2f4dd794ec8a9a805de2d92aff1858be.jpg?source=06d4cd63,2024-04-09 19:42:25,一级评论,0,北京
https://www.zhihu.com/answer/31251964,1,流云,男,我怎么觉得json更简单呢，尤其是涉及的动态脚本嵌入（lua）的时候。<br>楼主能聊聊pb相对于json的优势吗,https://www.zhihu.com/people/slimzsy,https://picx.zhimg.com/v2-53d2c344f368c6b7183f9e224de4afc0.jpg?source=06d4cd63,2014-10-01 15:19:13,一级评论,1,
https://www.zhihu.com/answer/31251964,1,我未成妖,男,带强schema,https://www.zhihu.com/people/011011nwad,https://pic1.zhimg.com/52dd2494aa95d9c3e4e9f02eabb2b68e.jpg?source=06d4cd63,2014-10-01 17:29:06,二级评论,1,
https://www.zhihu.com/answer/31251964,1,魔法灵猫,男,"你觉得是lua当数据表简单还是json,  pb比lua还要简单, 但仅仅对于非动态语言",https://www.zhihu.com/people/sunicdavy,https://picx.zhimg.com/457a59f422d1b723c05e002ff6eb4fef.jpg?source=06d4cd63,2014-10-07 20:53:31,二级评论,1,
https://www.zhihu.com/answer/31251964,1,xxxx,未知,还需要写idl，太麻烦了，就是给自己找麻烦,https://www.zhihu.com/people/xxxx-35-88,https://pic1.zhimg.com/v2-3114a7b15692691f2f03a54f69744ede.jpg?source=06d4cd63,2017-11-12 10:15:33,一级评论,1,
https://www.zhihu.com/answer/31244544,1,George Zhao,男,本人C++程序员，现在程序也使用json配置,https://www.zhihu.com/people/george-zhao-34,https://picx.zhimg.com/055c54f01.jpg?source=06d4cd63,2023-08-18 22:25:09,一级评论,0,北京
https://www.zhihu.com/answer/31244544,1,SAINT,男,我喜欢这个答案。现在很多学弟学妹都不知道XML了，更别说什么DTD了。,https://www.zhihu.com/people/saint-95,https://pic1.zhimg.com/d39876b3e5d6f8d3cc7399c044ea7da8.jpg?source=06d4cd63,2014-10-01 17:23:44,一级评论,0,
https://www.zhihu.com/answer/31244544,1,我也不知道,男,厉害厉害，web确实很需要json交互，用xml解析一大堆不爽,https://www.zhihu.com/people/wo-ye-bu-zhi-dao-3,https://picx.zhimg.com/d0a7f0ee5e854273c199b7822cfe0b37.jpg?source=06d4cd63,2016-04-26 10:12:37,一级评论,0,
https://www.zhihu.com/answer/31270635,1,知乎用户mFklXL,女,yaml适合跟python一起用，能省一套游标卡尺,https://www.zhihu.com/people/jiaqi-guo,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-15 00:18:16,一级评论,54,浙江
https://www.zhihu.com/answer/31270635,1,linlol,未知,现实工作中感觉yaml比Python难多了，Python不会多层嵌套，而且基本上在编辑器里写[飙泪笑],https://www.zhihu.com/people/linlol-43,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-15 09:14:16,二级评论,2,上海
https://www.zhihu.com/answer/31270635,1,迷途,男,[捂脸]，遇到过运维改我们配置文件，不懂缩进的，远程电话问我们为什么启动不起来,https://www.zhihu.com/people/continue-6-12,https://picx.zhimg.com/v2-2659284ebe1743bd137650d63df793a9.jpg?source=06d4cd63,2023-08-15 12:03:50,二级评论,0,福建
https://www.zhihu.com/answer/31270635,1,55398313,未知,<p>这个反人类的东西。。</p>,https://www.zhihu.com/people/55398313,https://pica.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2018-02-07 22:41:40,一级评论,21,
https://www.zhihu.com/answer/31270635,1,gofor,男,我觉得还行，比xml 强。新出的很多来源软件配置用yaml 的一大堆儿，比如k8s的资源定义文件,https://www.zhihu.com/people/gofor-65,https://pic1.zhimg.com/v2-1d0e93e1e4d683dfd64e201ad76b441f.jpg?source=06d4cd63,2023-08-16 00:00:43,二级评论,1,浙江
https://www.zhihu.com/answer/31270635,1,linlol,未知,这东西也是个读写都不友好的格式[捂脸],https://www.zhihu.com/people/linlol-43,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff.jpg?source=06d4cd63,2023-08-14 10:43:20,一级评论,9,上海
https://www.zhihu.com/answer/31270635,1,卡巴斯柯基,男,只能说读比json差点，写比json好点，我喜欢用yaml多过json，改起来方便,https://www.zhihu.com/people/wai-wai-3-74,https://picx.zhimg.com/v2-979d6eae0cd2a37cfee73fe5c273195d.jpg?source=06d4cd63,2023-08-16 09:55:01,二级评论,0,广东
